Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDomainNameLtime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefix,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefixPltime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefixVltime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AlternateWanIfname,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_ConnectionType,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"PPPoE_IP_Bridged",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DefaultGateway,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"172.17.4.1",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DefaultIPv6Gateway,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cDuid,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"00:03:00:01:00:00:00:00:00:00",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cForAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cForPrefixDelegation,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cPid,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DhcpcPid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DnsType,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Default",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_ExternalIPv6Address,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv4Enabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6AddressingType,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Unconfigured",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6ConnStatus,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Unconfigured",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DNSServers,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DNSServersFromDhcp,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DomainName,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DomainNameFromDhcp,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6Enabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6PppUp,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6PrefixDelegationEnabled,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6PrefixForEUI_64,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6SitePrefix,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6SitePrefixPltime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6SitePrefixVltime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Ipv6AddressFromDhcp,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_LFlag,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_LanDHCPClientSentDHCPOption,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_LinkLocalIPv6Address,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"::/128",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_MFlag,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_MLDEnabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_MacAddress,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0e:02:71:7a:6b:67",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_MaxMTUSize,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"1500",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_NAPTenabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_NATenabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Name,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_OFlag,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.Authentication,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"AUTO_AUTH",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.CompressionProtocol,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.ConnectionRequest,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.EnableDebug,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.EncryptionProtocol,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.HoldOffTime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"3",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.IdleDisconnectTime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.IfName,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"ppp0.160",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.Password,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"olgaurbanaponce",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.Pid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"4681",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.ServiceName,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.StaticIpAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0.0.0.0",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.UseStaticIpAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEConfig.Username,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"olgaurbanaponce",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.ConnectionEstablishedTime,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"235794",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.ConnectionStatus,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Connected",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.CurrentMTUSize,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"1480",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.LastConnectionError,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"ERROR_NONE",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.PPPLCPEcho,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"30",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.PPPLCPEchoRetry,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"5",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.SessionID,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"17016",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PPPoEStatus.Uptime,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"1671230",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PortMappingNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_PrimaryDnsIPAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"190.92.103.232",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_RipOperationMode,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Active",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_RouteProtocolRx,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"RIPv2",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_SecondaryDnsIPAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"190.92.103.241",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_SentDHCPOptionNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_UPNPenabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_UnnumberedModel,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_UpnpPid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_UseDerivedMac,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_VlanType,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"PPPoE_Bridged",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.1,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.1.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.1.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"HTTP",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.2,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.2.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.2.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"HTTPS",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.3,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.3.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Allow",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.3.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Ping",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.4,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.4.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.4.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"SNMP",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.5,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.5.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.5.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"SnmpTrap",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.6,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.6.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.6.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Ssh",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.7,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.7.Action,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Deny",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_MgmtAccessCfg.7.Service,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Telnet",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_PortForwardingCfg,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterface.1.X_ZHONE_PortMapping,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPInterfaceNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"1",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.IPRouters,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.MACAddress,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0e:02:71:7a:6b:67",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.MaxAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0.0.0.0",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.MinAddress,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0.0.0.0",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.ReservedAddresses,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.SubnetMask,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"255.255.255.0",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANHostConfigManagement.X_BROADCOM_COM_DhcpRelayServer,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0.0.0.0",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.12.LANUSBInterfaceNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.021Z,,,,
