Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Codec.List.7.PacketizationPeriod,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"20",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Codec.List.7.Priority,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"1",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Codec.List.7.SilenceSuppression,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.DirectoryNumber,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"1001",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Enable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"Enabled",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.PhyReferenceList,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"1",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.AuthPassword,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.AuthUserName,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.URI,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"1001",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.X_BROADCOM_COM_PlarUserName,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"4003",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.X_ZHONE_COM_PBX,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.X_ZHONE_COM_PBX_Number,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"9",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.X_ZHONE_COM_Warmline_Option,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"Off",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.SIP.X_ZHONE_COM_Warmline_Timer,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"200",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.AverageFarEndInterarrivalJitter,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.AverageReceiveInterarrivalJitter,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.AverageRoundTripDelay,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.BytesReceived,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.BytesSent,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.FarEndInterarrivalJitter,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.FarEndPacketLossRate,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.IncomingCallsAnswered,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.IncomingCallsConnected,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.IncomingCallsFailed,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.IncomingCallsReceived,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.OutgoingCallsAnswered,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.OutgoingCallsAttempted,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.OutgoingCallsConnected,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.OutgoingCallsFailed,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.Overruns,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.PacketsLost,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.PacketsReceived,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.PacketsSent,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.ReceiveInterarrivalJitter,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.ReceivePacketLossRate,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.ResetStatistics,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.RoundTripDelay,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.Underruns,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_IncomingDiscardedPackets,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_JitterBufferAvg,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_JitterBufferMax,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_JitterBufferMin,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_MOScq,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_MOSlq,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_ReceiveInterarrivalPeakJitter,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_ReceiveRtcpPackets,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_ReceiveRtcpXrPackets,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_RoundTripDelayPeak,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_SentRtcpPackets,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Stats.X_ZHONE_COM_SentRtcpXrPackets,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.Status,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"Disabled",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing.EchoCancellationEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing.EchoCancellationInUse,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing.ReceiveGain,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"-90",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing.TransmitGain,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"-30",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_AssociatedNonFxsPhyIntfType,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"UNASSIGNED",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_CMAcntNum,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.AttachedHandset,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.AttachedHandset.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.AttachedHandset.TotalNumber,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.BlockedNumber,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.BlockedNumber.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.BlockedNumber.Internal,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.BlockedNumber.Own,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.CLIR,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.CLIR.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.DialingPrefix,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.DialingPrefix.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.DialingPrefix.Internal,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.DialingPrefix.Own,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.IntrusionCall,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.IntrusionCall.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.LineId,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.LineId.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"1",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.LineName,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.LineName.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"Line 1",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.Melody,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.Melody.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.MultiCallMode,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.MultiCallMode.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.Volumn,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_DectLineSetting.Volumn.Element,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_BROADCOM_COM_NonFxsPhyReferenceList,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_ZHONE_COM_Phone_follow_WAN,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.X_ZHONE_Onhook,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2,true,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallState,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"Idle",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures,true,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.AnonymousCallBlockEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.AnonymousCallEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardOnBusyEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardOnBusyNumber,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardOnNoAnswerEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardOnNoAnswerNumber,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardUnconditionalEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallForwardUnconditionalNumber,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallReturnEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallTransferEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallWaitingEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallWaitingStatus,false,2026-07-21T20:51:35.826Z,false,2026-07-21T20:51:35.826Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallerIDEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.CallerIDName,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"Line2",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.DoNotDisturbEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.MWIEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.MaxSessions,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"2",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.RepeatDialEnable,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.CallingFeatures.X_BROADCOM_COM_AnonymousCallBlockStart,false,2026-07-21T20:51:35.826Z,true,2026-07-21T20:51:35.826Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
